CAS	Molecule	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	NumAmideBonds	NumSpiroAtoms	NumBridgeheadAtoms
765-87-7	O=C1CCCCC1=O	10.444537037037037	-0.17013888888888884	10.444537037037037	0.1701388888888884	0.4320757620323103	112.128	104.06399999999998	112.052429496	44	0	0.19787994309371812	-0.2909035027759707	0.2909035027759707	0.19787994309371812	0.875	1.25	1.5	16.173169482238375	9.983070996081052	2.1645248499545566	-2.039436054101074	2.088593615998798	-2.1688329485648894	6.371123750527232	-0.13748215396734326	2.5168469087605536	110.49022499567306	5.983127663125442	4.644923705673916	4.644923705673916	3.804530452640311	2.86535507165041	2.86535507165041	2.0534594516065656	2.0534594516065656	1.3686817697892781	1.3686817697892781	0.8499530305066457	0.8499530305066457	-0.66	72.49526582754562	5.476239782016348	2.0724211675050093	0.940761722330511	47.88117464637089	0.0	0.0	11.566489892729878	0.0	0.0	0.0	9.589074368143644	0.0	0.0	0.0	0.0	12.841643245852019	12.841643245852019	0.0	9.589074368143644	11.566489892729878	0.0	0.0	0.0	25.683286491704038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.566489892729878	9.589074368143644	0.0	25.683286491704038	0.0	0.0	0.0	0.0	34.14	0.0	9.589074368143644	0.0	11.566489892729878	12.841643245852019	12.841643245852019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.889074074074074	0.0	0.0	-0.34027777777777724	0.0	2.784537037037037	0.0	0.0	0.6666666666666666	8	0	2	1	0	1	0	0	0	2	0	2	0	1	0	1	1	0.6986	28.48199999999999	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108-93-0	OC1CCCCC1	8.909166666666668	0.035879629629629095	8.909166666666668	0.035879629629629095	0.4863248839438126	100.161	88.06499999999998	100.088815004	42	0	0.053984774844812504	-0.39313138246784024	0.39313138246784024	0.053984774844812504	1.0	1.5714285714285714	1.8571428571428572	16.265806170464227	9.981987147444359	2.0713281703650557	-2.1403644269403514	2.1579921435463514	-2.0941353324569594	4.611711079073381	0.13007435293164965	2.1229179499593664	46.14170945007629	5.112884175122364	4.5600977706223205	4.5600977706223205	3.393846850117352	3.0746954706748872	3.0746954706748872	2.2918339472343705	2.2918339472343705	1.574695470674887	1.574695470674887	1.0810387176187242	1.0810387176187242	-0.04	47.19725257297226	5.10367816091954	2.3141072195146584	1.4750627509406329	44.35236419847938	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.26246486877803	12.841643245852019	0.0	6.103966387748303	5.106527394840706	0.0	0.0	0.0	0.0	38.20807450237835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.210493782589008	0.0	0.0	32.10410811463005	0.0	0.0	0.0	0.0	20.23	0.0	0.0	0.0	6.103966387748303	0.0	12.841643245852019	19.26246486877803	0.0	0.0	0.0	5.106527394840706	0.0	0.0	0.0	8.909166666666668	0.0	0.0	0.0	5.924166666666667	0.0	0.0	1.0	7	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1.3114	29.091799999999985	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80-71-7	CC1=C(O)C(=O)CC1	10.47662037037037	-0.10879629629629584	10.47662037037037	0.009259259259258856	0.5105500844865745	112.128	104.064	112.052429496	44	0	0.19685901436511144	-0.5043985233079279	0.5043985233079279	0.19685901436511144	1.5	2.125	2.25	16.27342827293306	10.263815108340197	2.173720661244735	-1.8528926699982788	2.1845450033766327	-1.9227001291718042	5.956373231983036	-0.11663417608532274	2.8648876586152836	155.9114705065293	6.146264369941973	4.7696754483369155	4.7696754483369155	3.71521405516327	2.6348377241684577	2.6348377241684577	2.052113218849899	2.052113218849899	1.395430632562758	1.395430632562758	0.7758382109636252	0.7758382109636252	-0.79	75.40505219661968	5.348696255201109	1.617020637139176	0.6193991243868393	47.82428326633889	5.106527394840706	0.0	11.542409818021115	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	0.0	18.9176633526859	6.4208216229260096	0.0	9.901064578912528	5.783244946364939	0.0	0.0	0.0	19.765380445542643	0.0	11.332269401725444	0.0	0.0	0.0	0.0	0.0	0.0	10.889772341205646	4.794537184071822	0.0	19.765380445542643	11.332269401725444	0.0	0.0	0.0	37.3	0.0	4.794537184071822	0.0	11.542409818021115	6.4208216229260096	11.993926152995277	0.0	6.923737199690624	0.0	0.0	5.106527394840706	0.0	0.0	10.47662037037037	8.796296296296296	0.8287037037037037	-0.11805555555555469	0.0	1.2384259259259258	1.7780092592592591	0.0	0.5	8	1	2	1	0	1	0	0	0	2	1	2	0	0	0	0	1	1.1813	29.56979999999999	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67634-23-5	CC1COC(C(C)c2ccccc2)O1	5.655241874527588	-0.0764814814814816	5.655241874527588	0.0764814814814816	0.7165782901605317	192.25799999999998	176.12999999999997	192.115029752	76	0	0.16419141038955137	-0.3493243480957213	0.3493243480957213	0.16419141038955137	1.2857142857142858	2.0	2.5714285714285716	16.72518211394253	10.009525607673826	2.2779880410780313	-2.1791061396462497	2.2621777515203156	-2.1715898623480583	5.189840089150634	-0.06905927549051406	2.052689517629134	283.6330203302586	9.966255326250886	8.642405515631282	8.642405515631282	6.770856947829097	5.091422815075581	5.091422815075581	3.847782623305952	3.847782623305952	2.595234508863703	2.595234508863703	1.713801339391716	1.713801339391716	-0.8600000000000001	2661.5933941138164	9.685764820975935	4.112493282189532	1.9655611940564879	84.84231511136115	9.473725907600098	0.0	6.290026729335213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.255572541998674	12.487188691387619	5.917906046161393	12.71084835226122	9.473725907600098	0.0	0.0	0.0	0.0	32.15937356262616	6.606881964512918	35.89528683400505	0.0	0.0	0.0	0.0	0.0	0.0	19.000875081596433	9.473725907600098	0.0	25.328831937239634	30.33183534230805	0.0	0.0	0.0	18.46	0.0	0.0	0.0	12.393993117083514	12.52478801067431	0.0	5.563451491696996	0.0	25.122838405075452	19.056471336613843	9.473725907600098	11.214418934240362	0.0	0.0	0.0	1.2700000000000002	0.30662037037037027	10.337679280045352	0.15144652305366546	4.886501558956916	0.0	0.5	14	0	2	0	1	1	1	0	1	2	0	2	2	0	1	1	2	2.5515000000000008	55.14400000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25152-84-5	CCCCC/C=C/C=C/C=O	9.819350391021116	0.7880783100277149	9.819350391021116	0.7880783100277149	0.247394576935257	152.23699999999997	136.10899999999998	152.120115132	62	0	0.1423356323568525	-0.2985640401599243	0.2985640401599243	0.1423356323568525	1.0909090909090908	1.9090909090909092	2.5454545454545454	16.128433142973687	10.176318277295147	1.7884478325569289	-1.8880695957275684	1.9857575690133322	-1.6918594516883818	5.646548527385194	-0.10361701623749879	3.1548561659412035	133.80820345864822	8.36396103067893	7.123426761158184	7.123426761158184	5.414213562373096	4.184390665379261	4.184390665379261	2.4449172088544566	2.4449172088544566	1.4112166083338873	1.4112166083338873	0.7964921135645504	0.7964921135645504	-0.8500000000000001	292.8860629742695	10.15	9.15	9.15	68.80604609307427	0.0	6.286160523129555	0.0	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	37.99344076604429	18.9176633526859	0.0	0.0	4.794537184071822	6.286160523129555	0.0	0.0	0.0	32.60702369139466	0.0	24.304080427335524	0.0	0.0	0.0	0.0	0.0	0.0	6.286160523129555	4.794537184071822	0.0	32.60702369139466	24.304080427335524	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	0.0	0.0	12.706982146055566	25.33848497561191	6.076020106833881	6.076020106833881	12.999757306524504	0.0	0.0	0.0	9.819350391021116	0.0	0.0	0.0	0.0	12.990166367472913	2.190483241505969	0.0	0.5	11	0	1	0	0	0	0	0	0	1	0	1	6	0	0	0	0	2.878000000000001	48.486000000000026	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
91-17-8	C1CCC2CCCCC2C1	1.5601851851851851	1.1550925925925926	1.5601851851851851	1.1550925925925926	0.4811931969340536	138.254	120.10999999999997	138.140850576	58	0	-0.03858457793998495	-0.05302166586531271	0.05302166586531271	0.03858457793998495	0.5	0.8	1.1	14.319766871069124	9.709527137905743	2.26292170199422	-2.3473474271087666	2.3945515811820894	-2.221595083137486	4.782737938129141	0.17104685420105362	1.9253677344386608	80.60593781761291	6.811554787871634	6.811554787871632	6.811554787871632	4.9663264951887856	4.966326495188785	4.966326495188785	4.089073411524035	4.089073411524035	3.466326495188785	3.466326495188785	2.8575892353471586	2.8575892353471586	0.0	348.57046183703704	6.694214876033058	2.938775510204082	1.2098765432098766	64.01206775034058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.36657298340809	11.835812092322787	0.0	0.0	0.0	0.0	0.0	0.0	11.835812092322787	51.36657298340809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.835812092322787	51.36657298340809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.835812092322787	25.683286491704038	25.683286491704038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.310185185185185	0.0	12.356481481481481	0.0	0.0	1.0	10	0	0	2	0	2	0	0	0	0	0	0	0	2	0	2	2	3.3668000000000022	43.91600000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111-92-2	CCCCNCCCC	3.3872222222222224	1.2048611111111112	3.3872222222222224	1.2048611111111112	0.5419214669824942	129.24699999999999	110.09499999999998	129.151749608	56	0	-0.004902053327343576	-0.3167329494204101	0.3167329494204101	0.004902053327343576	0.8888888888888888	1.3333333333333333	1.6666666666666667	14.837711905463397	10.290233888747805	1.8274676776203014	-1.9945073877332131	1.8465379828409105	-2.1539830726238294	4.447522723249484	0.6114117238323085	2.595082706793886	37.832293921787276	6.949747468305834	6.742640687119286	6.742640687119286	4.414213562373095	4.121320343559642	4.121320343559642	2.457106781186547	2.457106781186547	1.4142135623730947	1.4142135623730947	0.7285533905932736	0.7285533905932736	-0.04	103.68791599331826	8.960000000000003	7.960000000000003	7.9600000000000035	58.84370801221385	5.316788604006331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.689117645233267	25.93115605767717	0.0	0.0	0.0	0.0	0.0	5.316788604006331	0.0	39.53076089108528	13.08951281182515	0.0	0.0	0.0	5.316788604006331	0.0	0.0	0.0	13.08951281182515	0.0	0.0	39.53076089108528	0.0	0.0	0.0	0.0	12.03	0.0	0.0	0.0	0.0	0.0	0.0	38.7727993035292	0.0	0.0	19.16426300338758	0.0	0.0	0.0	0.0	3.3872222222222224	0.0	0.0	0.0	5.255633503401361	6.8571442743764175	0.0	1.0	9	1	1	0	0	0	0	0	0	1	1	1	6	0	0	0	0	2.1761999999999997	42.68570000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
352-93-2	CCSCC	2.1747685185185186	1.2604166666666667	2.1747685185185186	1.2604166666666667	0.4975846945635395	90.191	80.11099999999999	90.05032132	32	0	-0.00961226448078238	-0.16258392367315136	0.16258392367315136	0.00961226448078238	1.2	1.6	1.6	32.16648884689166	10.962590306277898	1.6673217236627034	-1.8014103525345817	1.9264282745574766	-1.6381625693089077	7.987152373522774	1.464374592922225	2.19060968716425	11.119415478763749	4.121320343559642	3.822461852836958	4.638958433764683	2.414213562373095	1.9915638315627207	3.1462643699419717	0.7814744144215573	2.3444232432646714	0.408248290463863	1.2247448713915887	0.2041241452319315	0.6123724356957944	0.35	11.245112497836532	5.35	4.349999999999999	4.349999999999998	37.95718739638461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	0.0	13.847474399381248	11.505707213493578	0.0	0.0	0.0	11.761884949391115	0.0	0.0	0.0	13.847474399381248	11.505707213493578	0.0	0.0	0.0	0.0	0.0	0.0	11.761884949391115	11.505707213493578	0.0	0.0	13.847474399381248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.505707213493578	0.0	11.761884949391115	13.847474399381248	0.0	0.0	1.9629629629629628	0.0	0.0	0.0	2.5208333333333335	0.0	0.0	4.349537037037037	0.0	1.0	5	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1.7593999999999999	28.672999999999988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10094-34-5	CCCC(=O)OC(C)(C)Cc1ccccc1	11.426666509196272	-0.42300925925925914	11.426666509196272	0.10793414588057404	0.7112159657584851	220.31199999999998	200.15199999999996	220.14632988	88	0	0.30581164700437974	-0.45929812603360776	0.45929812603360776	0.30581164700437974	1.25	1.875	2.4375	16.553032634590917	9.982294868930133	2.2219026278734217	-2.2482690880933154	2.174304714900816	-2.3000436336210743	5.693055305310425	-0.15585244969512022	2.5449203918758574	327.84839499722005	12.018661569058182	10.324568270435499	10.324568270435499	7.532805283882037	5.790822991185122	5.790822991185122	4.646138434442054	4.646138434442054	2.3169235059793336	2.3169235059793336	1.6868476180230727	1.6868476180230727	-1.31	2969.1753617235017	12.758073519400952	5.686371900568511	4.473003233718367	97.6260073642205	4.736862953800049	5.601050810983688	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	37.255572541998674	25.831747514004253	12.841643245852019	0.0	9.53140013787187	5.969305287951849	0.0	0.0	0.0	45.634727278833594	0.0	35.89528683400505	0.0	0.0	0.0	0.0	0.0	0.0	11.570356098935537	15.95222176079788	0.0	39.17630633662088	30.33183534230805	0.0	0.0	0.0	26.3	5.601050810983688	4.794537184071822	0.0	5.969305287951849	6.4208216229260096	12.841643245852019	5.563451491696996	0.0	38.970312804456704	12.13273413692322	4.736862953800049	5.443251133786848	0.0	11.426666509196272	0.0	0.7684708049886624	-0.10793414588057404	10.086271888384983	2.0850836167800453	5.881523526077098	0.0	0.5	16	0	2	0	0	0	1	0	1	2	0	2	5	0	0	0	1	3.3510000000000018	65.22500000000005	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103-05-9	CC(C)(O)CCc1ccccc1	9.478959750566894	-0.5457922335600907	9.478959750566894	0.5457922335600907	0.7269011701231715	164.24800000000002	148.11999999999998	164.120115132	66	0	0.05944881197392998	-0.3904597985279948	0.3904597985279948	0.05944881197392998	1.1666666666666667	1.75	2.25	16.280968726912704	9.99046953623381	2.108164645300188	-2.157848986431733	2.117319021350693	-2.185428020059039	5.143370056717167	0.0713830351216106	2.4419972385383093	220.50947032352076	9.027097737495462	7.748178503821183	7.748178503821183	5.578298261984863	4.341397181459486	4.341397181459486	3.7980328193484136	3.7980328193484136	1.8683031955472913	1.8683031955472913	1.0949165045772586	1.0949165045772586	-0.8200000000000001	443.93251865265205	9.269445438282649	3.722970519770657	3.5360505755490106	74.05034744367602	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.33183534230805	32.25256913693026	0.0	5.601050810983688	5.106527394840706	0.0	0.0	0.0	0.0	32.29016845621695	0.0	35.89528683400505	0.0	0.0	0.0	0.0	0.0	0.0	10.707578205824394	6.4208216229260096	0.0	25.831747514004253	30.33183534230805	0.0	0.0	0.0	20.23	5.601050810983688	5.106527394840706	0.0	0.0	0.0	12.841643245852019	5.563451491696996	0.0	32.046575604766076	12.13273413692322	0.0	0.0	0.0	0.0	9.478959750566894	0.745527210884354	0.0	10.24055933484505	1.7652314814814813	3.6863888888888887	0.0	0.45454545454545453	12	1	1	0	0	0	1	0	1	1	1	1	3	0	0	0	1	2.3901000000000003	51.06080000000004	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5910-89-4	Cc1nccnc1C	4.016203703703704	1.0069444444444446	4.016203703703704	1.0069444444444446	0.49689376298127774	108.14399999999999	100.07999999999998	108.06874825599999	42	0	0.058443583624692444	-0.2581068408543873	0.2581068408543873	0.058443583624692444	1.0	1.375	1.625	14.774845121439549	10.357531132011777	1.8676170418115892	-1.9098894692413582	1.9299431325209766	-1.8650686456090293	5.039899681518187	1.0468603747858167	3.134861511345448	162.63833891467198	5.983127663125442	5.049127729379167	5.049127729379167	3.804530452640311	2.5469447083276138	2.5469447083276138	1.72716167999707	1.72716167999707	1.1266429975373733	1.1266429975373733	0.4771079362091888	0.4771079362091888	-0.92	72.49526582754562	5.2212429378531064	1.903089910535815	0.8322675736961451	48.6005833101832	0.0	0.0	0.0	0.0	0.0	0.0	9.967957041894417	0.0	0.0	0.0	0.0	13.847474399381248	12.393687143226153	11.387855989696922	0.0	0.0	0.0	9.967957041894417	0.0	13.847474399381248	0.0	23.781543132923076	0.0	0.0	0.0	0.0	0.0	0.0	9.967957041894417	0.0	13.847474399381248	11.387855989696922	12.393687143226153	0.0	0.0	0.0	25.78	0.0	0.0	0.0	0.0	0.0	11.387855989696922	0.0	12.393687143226153	13.847474399381248	9.967957041894417	0.0	0.0	0.0	8.032407407407408	0.0	2.0138888888888893	0.0	0.0	3.3935185185185186	3.8935185185185186	0.0	0.3333333333333333	8	0	2	0	0	0	0	1	1	2	0	2	0	0	0	0	1	1.09344	31.505999999999986	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123-32-0	Cc1cnc(C)cn1	4.016203703703704	0.9681481481481483	4.016203703703704	0.9681481481481483	0.49689376298127774	108.14399999999999	100.08	108.06874825599999	42	0	0.05554923737118271	-0.2581073632916529	0.2581073632916529	0.05554923737118271	1.0	1.375	1.625	14.77216786346504	10.450585238193948	1.8208202322075313	-1.8811589517860883	1.8834904766331533	-1.8374500481421743	4.9689071875196085	1.061994885727464	3.0324555320336755	145.38833891467198	5.983127663125442	5.049127729379168	5.049127729379168	3.787693700234704	2.540961644183906	2.540961644183906	1.799160533931067	1.799160533931067	0.9100384767058142	0.9100384767058142	0.4571361825827834	0.4571361825827834	-0.9200000000000002	70.79892376087899	5.2212429378531064	1.903089910535815	1.025681072793961	48.60058331018321	0.0	0.0	0.0	0.0	0.0	0.0	9.967957041894417	0.0	0.0	0.0	0.0	13.847474399381248	12.393687143226153	11.387855989696922	0.0	0.0	0.0	9.967957041894417	0.0	13.847474399381248	0.0	23.781543132923076	0.0	0.0	0.0	0.0	0.0	0.0	9.967957041894417	0.0	13.847474399381248	11.387855989696922	12.393687143226153	0.0	0.0	0.0	25.78	0.0	0.0	0.0	0.0	0.0	11.387855989696922	0.0	12.393687143226153	13.847474399381248	9.967957041894417	0.0	0.0	0.0	8.032407407407408	0.0	1.9362962962962966	0.0	0.0	3.5185185185185186	3.846111111111111	0.0	0.3333333333333333	8	0	2	0	0	0	0	1	1	2	0	2	0	0	0	0	1	1.09344	31.505999999999993	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
625-84-3	Cc1ccc(C)[nH]1	3.138888888888889	1.2337962962962965	3.138888888888889	1.2337962962962965	0.5037728344707744	95.14500000000001	86.073	95.073499288	38	0	0.01172737520076912	-0.36274154093623395	0.36274154093623395	0.01172737520076912	1.1428571428571428	1.5714285714285714	1.7142857142857142	14.692795637288993	10.460267153111188	1.8156110670911054	-1.7691582177060114	1.949873901088804	-1.6719325238756644	5.085156089009714	1.188774234789269	3.0420027674072885	136.46855847366513	5.276020881938894	4.6547005383792515	4.6547005383792515	3.287693700234704	2.410683602522959	2.410683602522959	1.824358737117772	1.824358737117772	0.97767090063074	0.97767090063074	0.6443375672974065	0.6443375672974065	-0.72	46.670482779147534	4.439235668789809	1.4107848491213335	0.8285542253028078	43.370447769304484	4.9839785209472085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.980208536304467	11.387855989696922	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	13.847474399381248	0.0	23.520590126620142	0.0	0.0	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	13.847474399381248	11.387855989696922	12.13273413692322	0.0	0.0	0.0	15.79	0.0	0.0	0.0	0.0	0.0	0.0	11.387855989696922	0.0	13.847474399381248	17.11671265787043	0.0	0.0	0.0	3.138888888888889	0.0	2.467592592592593	0.0	4.12962962962963	0.0	4.097222222222222	0.0	0.3333333333333333	7	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1.63154	30.26669999999999	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
